centroide,zone,image,label,nom_images_torchvision,segment,pred_no_euroSAT,pred_euroSAT
POINT (37.11678749096944 36.19254633318907),"POLYGON ((37.11604670958578 36.19180555550237, 37.11752827235309 36.19180555550237, 37.11752827235309 36.19328711087577, 37.11604670958578 36.19328711087577, 37.11604670958578 36.19180555550237))",alep_37.116787490969436_36.19254633318907.jpg,0,alep_1719.jpg,test,0,0
POINT (37.11826905373675 36.19254633318907),"POLYGON ((37.11752827235309 36.19180555550237, 37.1190098351204 36.19180555550237, 37.1190098351204 36.19328711087577, 37.11752827235309 36.19328711087577, 37.11752827235309 36.19180555550237))",alep_37.118269053736746_36.19254633318907.jpg,0,alep_1720.jpg,test,0,0
POINT (37.11975061650406 36.19254633318907),"POLYGON ((37.1190098351204 36.19180555550237, 37.12049139788771 36.19180555550237, 37.12049139788771 36.19328711087577, 37.1190098351204 36.19328711087577, 37.1190098351204 36.19180555550237))",alep_37.11975061650406_36.19254633318907.jpg,0,alep_1721.jpg,test,0,0
POINT (37.12123217927137 36.19254633318907),"POLYGON ((37.12049139788771 36.19180555550237, 37.12197296065502 36.19180555550237, 37.12197296065502 36.19328711087577, 37.12049139788771 36.19328711087577, 37.12049139788771 36.19180555550237))",alep_37.12123217927137_36.19254633318907.jpg,0,alep_1722.jpg,train,0,0
POINT (37.12271374203868 36.19254633318907),"POLYGON ((37.12197296065502 36.19180555550237, 37.12345452342233 36.19180555550237, 37.12345452342233 36.19328711087577, 37.12197296065502 36.19328711087577, 37.12197296065502 36.19180555550237))",alep_37.12271374203868_36.19254633318907.jpg,1,alep_1723.jpg,test,0,0
POINT (37.12419530480599 36.19254633318907),"POLYGON ((37.12345452342233 36.19180555550237, 37.12493608618964 36.19180555550237, 37.12493608618964 36.19328711087577, 37.12345452342233 36.19328711087577, 37.12345452342233 36.19180555550237))",alep_37.12419530480599_36.19254633318907.jpg,0,alep_1724.jpg,train,0,0
POINT (37.1256768675733 36.19254633318907),"POLYGON ((37.12493608618964 36.19180555550237, 37.12641764895695 36.19180555550237, 37.12641764895695 36.19328711087577, 37.12493608618964 36.19328711087577, 37.12493608618964 36.19180555550237))",alep_37.1256768675733_36.19254633318907.jpg,0,alep_1725.jpg,test,1,0
POINT (37.12715843034061 36.19254633318907),"POLYGON ((37.12641764895695 36.19180555550237, 37.12789921172426 36.19180555550237, 37.12789921172426 36.19328711087577, 37.12641764895695 36.19328711087577, 37.12641764895695 36.19180555550237))",alep_37.12715843034061_36.19254633318907.jpg,0,alep_1726.jpg,train,1,0
POINT (37.12863999310792 36.19254633318907),"POLYGON ((37.12789921172426 36.19180555550237, 37.12938077449157 36.19180555550237, 37.12938077449157 36.19328711087577, 37.12789921172426 36.19328711087577, 37.12789921172426 36.19180555550237))",alep_37.12863999310792_36.19254633318907.jpg,1,alep_1727.jpg,train,1,1
POINT (37.13012155587523 36.19254633318907),"POLYGON ((37.12938077449157 36.19180555550237, 37.13086233725888 36.19180555550237, 37.13086233725888 36.19328711087577, 37.12938077449157 36.19328711087577, 37.12938077449157 36.19180555550237))",alep_37.13012155587523_36.19254633318907.jpg,1,alep_1728.jpg,train,1,1
POINT (37.13160311864254 36.19254633318907),"POLYGON ((37.13086233725888 36.19180555550237, 37.13234390002619 36.19180555550237, 37.13234390002619 36.19328711087577, 37.13086233725888 36.19328711087577, 37.13086233725888 36.19180555550237))",alep_37.13160311864254_36.19254633318907.jpg,1,alep_1729.jpg,train,1,0
POINT (37.13308468140985 36.19254633318907),"POLYGON ((37.13234390002619 36.19180555550237, 37.1338254627935 36.19180555550237, 37.1338254627935 36.19328711087577, 37.13234390002619 36.19328711087577, 37.13234390002619 36.19180555550237))",alep_37.13308468140985_36.19254633318907.jpg,1,alep_1730.jpg,train,1,1
POINT (37.13456624417716 36.19254633318907),"POLYGON ((37.1338254627935 36.19180555550237, 37.13530702556081 36.19180555550237, 37.13530702556081 36.19328711087577, 37.1338254627935 36.19328711087577, 37.1338254627935 36.19180555550237))",alep_37.13456624417716_36.19254633318907.jpg,0,alep_1731.jpg,train,1,0
POINT (37.13604780694447 36.19254633318907),"POLYGON ((37.13530702556081 36.19180555550237, 37.13678858832812 36.19180555550237, 37.13678858832812 36.19328711087577, 37.13530702556081 36.19328711087577, 37.13530702556081 36.19180555550237))",alep_37.13604780694447_36.19254633318907.jpg,0,alep_1732.jpg,train,0,0
POINT (37.13752936971178 36.19254633318907),"POLYGON ((37.13678858832812 36.19180555550237, 37.13827015109543 36.19180555550237, 37.13827015109543 36.19328711087577, 37.13678858832812 36.19328711087577, 37.13678858832812 36.19180555550237))",alep_37.13752936971178_36.19254633318907.jpg,0,alep_1733.jpg,train,0,0
POINT (37.13901093247909 36.19254633318907),"POLYGON ((37.13827015109543 36.19180555550237, 37.13975171386274 36.19180555550237, 37.13975171386274 36.19328711087577, 37.13827015109543 36.19328711087577, 37.13827015109543 36.19180555550237))",alep_37.13901093247909_36.19254633318907.jpg,1,alep_1734.jpg,test,0,0
POINT (37.1404924952464 36.19254633318907),"POLYGON ((37.13975171386274 36.19180555550237, 37.14123327663005 36.19180555550237, 37.14123327663005 36.19328711087577, 37.13975171386274 36.19328711087577, 37.13975171386274 36.19180555550237))",alep_37.1404924952464_36.19254633318907.jpg,1,alep_1735.jpg,train,1,1
POINT (37.14197405801371 36.19254633318907),"POLYGON ((37.14123327663005 36.19180555550237, 37.14271483939736 36.19180555550237, 37.14271483939736 36.19328711087577, 37.14123327663005 36.19328711087577, 37.14123327663005 36.19180555550237))",alep_37.14197405801371_36.19254633318907.jpg,1,alep_1736.jpg,train,1,1
POINT (37.14345562078102 36.19254633318907),"POLYGON ((37.14271483939736 36.19180555550237, 37.14419640216467 36.19180555550237, 37.14419640216467 36.19328711087577, 37.14271483939736 36.19328711087577, 37.14271483939736 36.19180555550237))",alep_37.14345562078102_36.19254633318907.jpg,1,alep_1737.jpg,test,1,1
POINT (37.14493718354833 36.19254633318907),"POLYGON ((37.14419640216467 36.19180555550237, 37.14567796493198 36.19180555550237, 37.14567796493198 36.19328711087577, 37.14419640216467 36.19328711087577, 37.14419640216467 36.19180555550237))",alep_37.14493718354833_36.19254633318907.jpg,1,alep_1738.jpg,train,1,1
POINT (37.14641874631564 36.19254633318907),"POLYGON ((37.14567796493198 36.19180555550237, 37.14715952769929 36.19180555550237, 37.14715952769929 36.19328711087577, 37.14567796493198 36.19328711087577, 37.14567796493198 36.19180555550237))",alep_37.14641874631564_36.19254633318907.jpg,1,alep_1739.jpg,train,1,1
POINT (37.14790030908295 36.19254633318907),"POLYGON ((37.14715952769929 36.19180555550237, 37.1486410904666 36.19180555550237, 37.1486410904666 36.19328711087577, 37.14715952769929 36.19328711087577, 37.14715952769929 36.19180555550237))",alep_37.14790030908295_36.19254633318907.jpg,1,alep_1740.jpg,train,1,1
POINT (37.14938187185026 36.19254633318907),"POLYGON ((37.1486410904666 36.19180555550237, 37.15012265323391 36.19180555550237, 37.15012265323391 36.19328711087577, 37.1486410904666 36.19328711087577, 37.1486410904666 36.19180555550237))",alep_37.14938187185026_36.19254633318907.jpg,1,alep_1741.jpg,train,1,1
POINT (37.15086343461757 36.19254633318907),"POLYGON ((37.15012265323391 36.19180555550237, 37.15160421600122 36.19180555550237, 37.15160421600122 36.19328711087577, 37.15012265323391 36.19328711087577, 37.15012265323391 36.19180555550237))",alep_37.15086343461757_36.19254633318907.jpg,1,alep_1742.jpg,train,1,1
POINT (37.15234499738488 36.19254633318907),"POLYGON ((37.15160421600122 36.19180555550237, 37.15308577876853 36.19180555550237, 37.15308577876853 36.19328711087577, 37.15160421600122 36.19328711087577, 37.15160421600122 36.19180555550237))",alep_37.15234499738488_36.19254633318907.jpg,0,alep_1743.jpg,test,0,0
POINT (37.15382656015219 36.19254633318907),"POLYGON ((37.15308577876853 36.19180555550237, 37.15456734153585 36.19180555550237, 37.15456734153585 36.19328711087577, 37.15308577876853 36.19328711087577, 37.15308577876853 36.19180555550237))",alep_37.15382656015219_36.19254633318907.jpg,0,alep_1744.jpg,train,0,0
POINT (37.1553081229195 36.19254633318907),"POLYGON ((37.15456734153585 36.19180555550237, 37.15604890430316 36.19180555550237, 37.15604890430316 36.19328711087577, 37.15456734153585 36.19328711087577, 37.15456734153585 36.19180555550237))",alep_37.1553081229195_36.19254633318907.jpg,1,alep_1745.jpg,train,1,0
POINT (37.15678968568681 36.19254633318907),"POLYGON ((37.15604890430316 36.19180555550237, 37.15753046707047 36.19180555550237, 37.15753046707047 36.19328711087577, 37.15604890430316 36.19328711087577, 37.15604890430316 36.19180555550237))",alep_37.15678968568681_36.19254633318907.jpg,1,alep_1746.jpg,test,1,1
POINT (37.15827124845412 36.19254633318907),"POLYGON ((37.15753046707047 36.19180555550237, 37.15901202983778 36.19180555550237, 37.15901202983778 36.19328711087577, 37.15753046707047 36.19328711087577, 37.15753046707047 36.19180555550237))",alep_37.15827124845412_36.19254633318907.jpg,1,alep_1747.jpg,test,1,1
POINT (37.15975281122143 36.19254633318907),"POLYGON ((37.15901202983778 36.19180555550237, 37.16049359260509 36.19180555550237, 37.16049359260509 36.19328711087577, 37.15901202983778 36.19328711087577, 37.15901202983778 36.19180555550237))",alep_37.15975281122143_36.19254633318907.jpg,1,alep_1748.jpg,train,1,1
POINT (37.16123437398874 36.19254633318907),"POLYGON ((37.16049359260509 36.19180555550237, 37.1619751553724 36.19180555550237, 37.1619751553724 36.19328711087577, 37.16049359260509 36.19328711087577, 37.16049359260509 36.19180555550237))",alep_37.16123437398874_36.19254633318907.jpg,1,alep_1749.jpg,test,1,1
POINT (37.16271593675605 36.19254633318907),"POLYGON ((37.1619751553724 36.19180555550237, 37.16345671813971 36.19180555550237, 37.16345671813971 36.19328711087577, 37.1619751553724 36.19328711087577, 37.1619751553724 36.19180555550237))",alep_37.16271593675605_36.19254633318907.jpg,1,alep_1750.jpg,train,1,1
POINT (37.16419749952336 36.19254633318907),"POLYGON ((37.16345671813971 36.19180555550237, 37.16493828090702 36.19180555550237, 37.16493828090702 36.19328711087577, 37.16345671813971 36.19328711087577, 37.16345671813971 36.19180555550237))",alep_37.16419749952336_36.19254633318907.jpg,1,alep_1751.jpg,test,1,1
POINT (37.16567906229067 36.19254633318907),"POLYGON ((37.16493828090702 36.19180555550237, 37.16641984367433 36.19180555550237, 37.16641984367433 36.19328711087577, 37.16493828090702 36.19328711087577, 37.16493828090702 36.19180555550237))",alep_37.16567906229067_36.19254633318907.jpg,1,alep_1752.jpg,test,1,1
POINT (37.16716062505798 36.19254633318907),"POLYGON ((37.16641984367433 36.19180555550237, 37.16790140644164 36.19180555550237, 37.16790140644164 36.19328711087577, 37.16641984367433 36.19328711087577, 37.16641984367433 36.19180555550237))",alep_37.16716062505798_36.19254633318907.jpg,1,alep_1753.jpg,test,1,1
POINT (37.16864218782529 36.19254633318907),"POLYGON ((37.16790140644164 36.19180555550237, 37.16938296920895 36.19180555550237, 37.16938296920895 36.19328711087577, 37.16790140644164 36.19328711087577, 37.16790140644164 36.19180555550237))",alep_37.16864218782529_36.19254633318907.jpg,1,alep_1754.jpg,train,1,1
POINT (37.1701237505926 36.19254633318907),"POLYGON ((37.16938296920895 36.19180555550237, 37.17086453197626 36.19180555550237, 37.17086453197626 36.19328711087577, 37.16938296920895 36.19328711087577, 37.16938296920895 36.19180555550237))",alep_37.1701237505926_36.19254633318907.jpg,0,alep_1755.jpg,train,1,1
POINT (37.17160531335991 36.19254633318907),"POLYGON ((37.17086453197626 36.19180555550237, 37.17234609474357 36.19180555550237, 37.17234609474357 36.19328711087577, 37.17086453197626 36.19328711087577, 37.17086453197626 36.19180555550237))",alep_37.17160531335991_36.19254633318907.jpg,1,alep_1756.jpg,train,1,1
POINT (37.17308687612722 36.19254633318907),"POLYGON ((37.17234609474357 36.19180555550237, 37.17382765751088 36.19180555550237, 37.17382765751088 36.19328711087577, 37.17234609474357 36.19328711087577, 37.17234609474357 36.19180555550237))",alep_37.17308687612722_36.19254633318907.jpg,1,alep_1757.jpg,train,1,1
POINT (37.17456843889453 36.19254633318907),"POLYGON ((37.17382765751088 36.19180555550237, 37.17530922027819 36.19180555550237, 37.17530922027819 36.19328711087577, 37.17382765751088 36.19328711087577, 37.17382765751088 36.19180555550237))",alep_37.17456843889453_36.19254633318907.jpg,1,alep_1758.jpg,test,1,1
POINT (37.17605000166184 36.19254633318907),"POLYGON ((37.17530922027819 36.19180555550237, 37.1767907830455 36.19180555550237, 37.1767907830455 36.19328711087577, 37.17530922027819 36.19328711087577, 37.17530922027819 36.19180555550237))",alep_37.17605000166184_36.19254633318907.jpg,0,alep_1759.jpg,train,0,0
POINT (37.17753156442915 36.19254633318907),"POLYGON ((37.1767907830455 36.19180555550237, 37.17827234581281 36.19180555550237, 37.17827234581281 36.19328711087577, 37.1767907830455 36.19328711087577, 37.1767907830455 36.19180555550237))",alep_37.17753156442915_36.19254633318907.jpg,1,alep_1760.jpg,train,0,0
POINT (37.17901312719646 36.19254633318907),"POLYGON ((37.17827234581281 36.19180555550237, 37.17975390858012 36.19180555550237, 37.17975390858012 36.19328711087577, 37.17827234581281 36.19328711087577, 37.17827234581281 36.19180555550237))",alep_37.17901312719646_36.19254633318907.jpg,0,alep_1761.jpg,train,0,0
POINT (37.18049468996377 36.19254633318907),"POLYGON ((37.17975390858012 36.19180555550237, 37.18123547134743 36.19180555550237, 37.18123547134743 36.19328711087577, 37.17975390858012 36.19328711087577, 37.17975390858012 36.19180555550237))",alep_37.18049468996377_36.19254633318907.jpg,0,alep_1762.jpg,test,0,0
POINT (37.18197625273108 36.19254633318907),"POLYGON ((37.18123547134743 36.19180555550237, 37.18271703411474 36.19180555550237, 37.18271703411474 36.19328711087577, 37.18123547134743 36.19328711087577, 37.18123547134743 36.19180555550237))",alep_37.18197625273108_36.19254633318907.jpg,0,alep_1763.jpg,train,0,0
POINT (37.18345781549839 36.19254633318907),"POLYGON ((37.18271703411474 36.19180555550237, 37.18419859688205 36.19180555550237, 37.18419859688205 36.19328711087577, 37.18271703411474 36.19328711087577, 37.18271703411474 36.19180555550237))",alep_37.18345781549839_36.19254633318907.jpg,1,alep_1764.jpg,test,0,0
POINT (37.1849393782657 36.19254633318907),"POLYGON ((37.18419859688205 36.19180555550237, 37.18568015964936 36.19180555550237, 37.18568015964936 36.19328711087577, 37.18419859688205 36.19328711087577, 37.18419859688205 36.19180555550237))",alep_37.1849393782657_36.19254633318907.jpg,1,alep_1765.jpg,train,1,0
POINT (37.18642094103301 36.19254633318907),"POLYGON ((37.18568015964936 36.19180555550237, 37.18716172241667 36.19180555550237, 37.18716172241667 36.19328711087577, 37.18568015964936 36.19328711087577, 37.18568015964936 36.19180555550237))",alep_37.18642094103301_36.19254633318907.jpg,1,alep_1766.jpg,train,1,1
POINT (37.18790250380032 36.19254633318907),"POLYGON ((37.18716172241667 36.19180555550237, 37.18864328518398 36.19180555550237, 37.18864328518398 36.19328711087577, 37.18716172241667 36.19328711087577, 37.18716172241667 36.19180555550237))",alep_37.18790250380032_36.19254633318907.jpg,0,alep_1767.jpg,train,1,1
POINT (37.18938406656763 36.19254633318907),"POLYGON ((37.18864328518398 36.19180555550237, 37.19012484795129 36.19180555550237, 37.19012484795129 36.19328711087577, 37.18864328518398 36.19328711087577, 37.18864328518398 36.19180555550237))",alep_37.189384066567634_36.19254633318907.jpg,1,alep_1768.jpg,train,1,1
POINT (37.19086562933494 36.19254633318907),"POLYGON ((37.19012484795129 36.19180555550237, 37.1916064107186 36.19180555550237, 37.1916064107186 36.19328711087577, 37.19012484795129 36.19328711087577, 37.19012484795129 36.19180555550237))",alep_37.190865629334944_36.19254633318907.jpg,1,alep_1769.jpg,train,1,1
POINT (37.19234719210225 36.19254633318907),"POLYGON ((37.1916064107186 36.19180555550237, 37.19308797348591 36.19180555550237, 37.19308797348591 36.19328711087577, 37.1916064107186 36.19328711087577, 37.1916064107186 36.19180555550237))",alep_37.192347192102254_36.19254633318907.jpg,1,alep_1770.jpg,train,1,1
POINT (37.19382875486956 36.19254633318907),"POLYGON ((37.19308797348591 36.19180555550237, 37.19456953625322 36.19180555550237, 37.19456953625322 36.19328711087577, 37.19308797348591 36.19328711087577, 37.19308797348591 36.19180555550237))",alep_37.193828754869564_36.19254633318907.jpg,1,alep_1771.jpg,train,1,1
POINT (37.19531031763687 36.19254633318907),"POLYGON ((37.19456953625322 36.19180555550237, 37.19605109902053 36.19180555550237, 37.19605109902053 36.19328711087577, 37.19456953625322 36.19328711087577, 37.19456953625322 36.19180555550237))",alep_37.195310317636874_36.19254633318907.jpg,1,alep_1772.jpg,train,1,1
