centroide,zone,image,label
POINT (40.15295934591863 35.31711148551388),"POLYGON ((40.15215428128865 35.31651860013838, 40.15376441054862 35.31651860013838, 40.15376441054862 35.31770437088937, 40.15215428128865 35.31770437088937, 40.15215428128865 35.31651860013838))",ezzor_40.15295934591863_35.31711148551388.jpg,0
POINT (40.1545694751786 35.31711148551388),"POLYGON ((40.15376441054861 35.31651860013838, 40.15537453980858 35.31651860013838, 40.15537453980858 35.31770437088937, 40.15376441054861 35.31770437088937, 40.15376441054861 35.31651860013838))",ezzor_40.1545694751786_35.31711148551388.jpg,1
POINT (40.15617960443856 35.31711148551388),"POLYGON ((40.15537453980858 35.31651860013838, 40.15698466906855 35.31651860013838, 40.15698466906855 35.31770437088937, 40.15537453980858 35.31770437088937, 40.15537453980858 35.31651860013838))",ezzor_40.15617960443856_35.31711148551388.jpg,1
POINT (40.15778973369853 35.31711148551388),"POLYGON ((40.15698466906854 35.31651860013838, 40.15859479832852 35.31651860013838, 40.15859479832852 35.31770437088937, 40.15698466906854 35.31770437088937, 40.15698466906854 35.31651860013838))",ezzor_40.15778973369853_35.31711148551388.jpg,1
POINT (40.15939986295849 35.31711148551388),"POLYGON ((40.15859479832851 35.31651860013838, 40.16020492758848 35.31651860013838, 40.16020492758848 35.31770437088937, 40.15859479832851 35.31770437088937, 40.15859479832851 35.31651860013838))",ezzor_40.159399862958495_35.31711148551388.jpg,1
POINT (40.16100999221846 35.31711148551388),"POLYGON ((40.16020492758847 35.31651860013838, 40.16181505684845 35.31651860013838, 40.16181505684845 35.31770437088937, 40.16020492758847 35.31770437088937, 40.16020492758847 35.31651860013838))",ezzor_40.16100999221846_35.31711148551388.jpg,1
POINT (40.16262012147843 35.31711148551388),"POLYGON ((40.16181505684844 35.31651860013838, 40.16342518610841 35.31651860013838, 40.16342518610841 35.31770437088937, 40.16181505684844 35.31770437088937, 40.16181505684844 35.31651860013838))",ezzor_40.162620121478426_35.31711148551388.jpg,1
POINT (40.16423025073839 35.31711148551388),"POLYGON ((40.16342518610841 35.31651860013838, 40.16503531536838 35.31651860013838, 40.16503531536838 35.31770437088937, 40.16342518610841 35.31770437088937, 40.16342518610841 35.31651860013838))",ezzor_40.16423025073839_35.31711148551388.jpg,1
POINT (40.16584037999836 35.31711148551388),"POLYGON ((40.16503531536837 35.31651860013838, 40.16664544462834 35.31651860013838, 40.16664544462834 35.31770437088937, 40.16503531536837 35.31770437088937, 40.16503531536837 35.31651860013838))",ezzor_40.16584037999836_35.31711148551388.jpg,0
POINT (40.16745050925832 35.31711148551388),"POLYGON ((40.16664544462834 35.31651860013838, 40.16825557388831 35.31651860013838, 40.16825557388831 35.31770437088937, 40.16664544462834 35.31770437088937, 40.16664544462834 35.31651860013838))",ezzor_40.16745050925832_35.31711148551388.jpg,0
POINT (40.16906063851829 35.31711148551388),"POLYGON ((40.1682555738883 35.31651860013838, 40.16986570314828 35.31651860013838, 40.16986570314828 35.31770437088937, 40.1682555738883 35.31770437088937, 40.1682555738883 35.31651860013838))",ezzor_40.16906063851829_35.31711148551388.jpg,0
POINT (40.14007831183891 35.31829725626486),"POLYGON ((40.13927324720892 35.31770437088937, 40.14088337646889 35.31770437088937, 40.14088337646889 35.31889014164036, 40.13927324720892 35.31889014164036, 40.13927324720892 35.31770437088937))",ezzor_40.140078311838906_35.31829725626486.jpg,1
POINT (40.14168844109887 35.31829725626486),"POLYGON ((40.14088337646889 35.31770437088937, 40.14249350572886 35.31770437088937, 40.14249350572886 35.31889014164036, 40.14088337646889 35.31889014164036, 40.14088337646889 35.31770437088937))",ezzor_40.14168844109887_35.31829725626486.jpg,0
POINT (40.14329857035884 35.31829725626486),"POLYGON ((40.14249350572885 35.31770437088937, 40.14410363498882 35.31770437088937, 40.14410363498882 35.31889014164036, 40.14249350572885 35.31889014164036, 40.14249350572885 35.31770437088937))",ezzor_40.14329857035884_35.31829725626486.jpg,0
POINT (40.1449086996188 35.31829725626486),"POLYGON ((40.14410363498882 35.31770437088937, 40.14571376424879 35.31770437088937, 40.14571376424879 35.31889014164036, 40.14410363498882 35.31889014164036, 40.14410363498882 35.31770437088937))",ezzor_40.1449086996188_35.31829725626486.jpg,0
POINT (40.14651882887877 35.31829725626486),"POLYGON ((40.14571376424878 35.31770437088937, 40.14732389350876 35.31770437088937, 40.14732389350876 35.31889014164036, 40.14571376424878 35.31889014164036, 40.14571376424878 35.31770437088937))",ezzor_40.14651882887877_35.31829725626486.jpg,0
POINT (40.14812895813873 35.31829725626486),"POLYGON ((40.14732389350875 35.31770437088937, 40.14893402276872 35.31770437088937, 40.14893402276872 35.31889014164036, 40.14732389350875 35.31889014164036, 40.14732389350875 35.31770437088937))",ezzor_40.148128958138734_35.31829725626486.jpg,0
POINT (40.1497390873987 35.31829725626486),"POLYGON ((40.14893402276871 35.31770437088937, 40.15054415202869 35.31770437088937, 40.15054415202869 35.31889014164036, 40.14893402276871 35.31889014164036, 40.14893402276871 35.31770437088937))",ezzor_40.1497390873987_35.31829725626486.jpg,0
POINT (40.15134921665867 35.31829725626486),"POLYGON ((40.15054415202868 35.31770437088937, 40.15215428128865 35.31770437088937, 40.15215428128865 35.31889014164036, 40.15054415202868 35.31889014164036, 40.15054415202868 35.31770437088937))",ezzor_40.151349216658666_35.31829725626486.jpg,0
POINT (40.15295934591863 35.31829725626486),"POLYGON ((40.15215428128865 35.31770437088937, 40.15376441054862 35.31770437088937, 40.15376441054862 35.31889014164036, 40.15215428128865 35.31889014164036, 40.15215428128865 35.31770437088937))",ezzor_40.15295934591863_35.31829725626486.jpg,0
POINT (40.1545694751786 35.31829725626486),"POLYGON ((40.15376441054861 35.31770437088937, 40.15537453980858 35.31770437088937, 40.15537453980858 35.31889014164036, 40.15376441054861 35.31889014164036, 40.15376441054861 35.31770437088937))",ezzor_40.1545694751786_35.31829725626486.jpg,1
POINT (40.15617960443856 35.31829725626486),"POLYGON ((40.15537453980858 35.31770437088937, 40.15698466906855 35.31770437088937, 40.15698466906855 35.31889014164036, 40.15537453980858 35.31889014164036, 40.15537453980858 35.31770437088937))",ezzor_40.15617960443856_35.31829725626486.jpg,1
POINT (40.15778973369853 35.31829725626486),"POLYGON ((40.15698466906854 35.31770437088937, 40.15859479832852 35.31770437088937, 40.15859479832852 35.31889014164036, 40.15698466906854 35.31889014164036, 40.15698466906854 35.31770437088937))",ezzor_40.15778973369853_35.31829725626486.jpg,1
POINT (40.15939986295849 35.31829725626486),"POLYGON ((40.15859479832851 35.31770437088937, 40.16020492758848 35.31770437088937, 40.16020492758848 35.31889014164036, 40.15859479832851 35.31889014164036, 40.15859479832851 35.31770437088937))",ezzor_40.159399862958495_35.31829725626486.jpg,1
POINT (40.16100999221846 35.31829725626486),"POLYGON ((40.16020492758847 35.31770437088937, 40.16181505684845 35.31770437088937, 40.16181505684845 35.31889014164036, 40.16020492758847 35.31889014164036, 40.16020492758847 35.31770437088937))",ezzor_40.16100999221846_35.31829725626486.jpg,1
POINT (40.16262012147843 35.31829725626486),"POLYGON ((40.16181505684844 35.31770437088937, 40.16342518610841 35.31770437088937, 40.16342518610841 35.31889014164036, 40.16181505684844 35.31889014164036, 40.16181505684844 35.31770437088937))",ezzor_40.162620121478426_35.31829725626486.jpg,1
POINT (40.16423025073839 35.31829725626486),"POLYGON ((40.16342518610841 35.31770437088937, 40.16503531536838 35.31770437088937, 40.16503531536838 35.31889014164036, 40.16342518610841 35.31889014164036, 40.16342518610841 35.31770437088937))",ezzor_40.16423025073839_35.31829725626486.jpg,1
POINT (40.16584037999836 35.31829725626486),"POLYGON ((40.16503531536837 35.31770437088937, 40.16664544462834 35.31770437088937, 40.16664544462834 35.31889014164036, 40.16503531536837 35.31889014164036, 40.16503531536837 35.31770437088937))",ezzor_40.16584037999836_35.31829725626486.jpg,1
POINT (40.16745050925832 35.31829725626486),"POLYGON ((40.16664544462834 35.31770437088937, 40.16825557388831 35.31770437088937, 40.16825557388831 35.31889014164036, 40.16664544462834 35.31889014164036, 40.16664544462834 35.31770437088937))",ezzor_40.16745050925832_35.31829725626486.jpg,0
POINT (40.16906063851829 35.31829725626486),"POLYGON ((40.1682555738883 35.31770437088937, 40.16986570314828 35.31770437088937, 40.16986570314828 35.31889014164036, 40.1682555738883 35.31889014164036, 40.1682555738883 35.31770437088937))",ezzor_40.16906063851829_35.31829725626486.jpg,0
POINT (40.14007831183891 35.31948302701585),"POLYGON ((40.13927324720892 35.31889014164035, 40.14088337646889 35.31889014164035, 40.14088337646889 35.32007591239135, 40.13927324720892 35.32007591239135, 40.13927324720892 35.31889014164035))",ezzor_40.140078311838906_35.31948302701585.jpg,1
POINT (40.14168844109887 35.31948302701585),"POLYGON ((40.14088337646889 35.31889014164035, 40.14249350572886 35.31889014164035, 40.14249350572886 35.32007591239135, 40.14088337646889 35.32007591239135, 40.14088337646889 35.31889014164035))",ezzor_40.14168844109887_35.31948302701585.jpg,1
POINT (40.14329857035884 35.31948302701585),"POLYGON ((40.14249350572885 35.31889014164035, 40.14410363498882 35.31889014164035, 40.14410363498882 35.32007591239135, 40.14249350572885 35.32007591239135, 40.14249350572885 35.31889014164035))",ezzor_40.14329857035884_35.31948302701585.jpg,0
POINT (40.1449086996188 35.31948302701585),"POLYGON ((40.14410363498882 35.31889014164035, 40.14571376424879 35.31889014164035, 40.14571376424879 35.32007591239135, 40.14410363498882 35.32007591239135, 40.14410363498882 35.31889014164035))",ezzor_40.1449086996188_35.31948302701585.jpg,0
POINT (40.14651882887877 35.31948302701585),"POLYGON ((40.14571376424878 35.31889014164035, 40.14732389350876 35.31889014164035, 40.14732389350876 35.32007591239135, 40.14571376424878 35.32007591239135, 40.14571376424878 35.31889014164035))",ezzor_40.14651882887877_35.31948302701585.jpg,1
POINT (40.14812895813873 35.31948302701585),"POLYGON ((40.14732389350875 35.31889014164035, 40.14893402276872 35.31889014164035, 40.14893402276872 35.32007591239135, 40.14732389350875 35.32007591239135, 40.14732389350875 35.31889014164035))",ezzor_40.148128958138734_35.31948302701585.jpg,1
POINT (40.1497390873987 35.31948302701585),"POLYGON ((40.14893402276871 35.31889014164035, 40.15054415202869 35.31889014164035, 40.15054415202869 35.32007591239135, 40.14893402276871 35.32007591239135, 40.14893402276871 35.31889014164035))",ezzor_40.1497390873987_35.31948302701585.jpg,0
POINT (40.15134921665867 35.31948302701585),"POLYGON ((40.15054415202868 35.31889014164035, 40.15215428128865 35.31889014164035, 40.15215428128865 35.32007591239135, 40.15054415202868 35.32007591239135, 40.15054415202868 35.31889014164035))",ezzor_40.151349216658666_35.31948302701585.jpg,1
POINT (40.15295934591863 35.31948302701585),"POLYGON ((40.15215428128865 35.31889014164035, 40.15376441054862 35.31889014164035, 40.15376441054862 35.32007591239135, 40.15215428128865 35.32007591239135, 40.15215428128865 35.31889014164035))",ezzor_40.15295934591863_35.31948302701585.jpg,0
POINT (40.1545694751786 35.31948302701585),"POLYGON ((40.15376441054861 35.31889014164035, 40.15537453980858 35.31889014164035, 40.15537453980858 35.32007591239135, 40.15376441054861 35.32007591239135, 40.15376441054861 35.31889014164035))",ezzor_40.1545694751786_35.31948302701585.jpg,1
POINT (40.15617960443856 35.31948302701585),"POLYGON ((40.15537453980858 35.31889014164035, 40.15698466906855 35.31889014164035, 40.15698466906855 35.32007591239135, 40.15537453980858 35.32007591239135, 40.15537453980858 35.31889014164035))",ezzor_40.15617960443856_35.31948302701585.jpg,1
POINT (40.15778973369853 35.31948302701585),"POLYGON ((40.15698466906854 35.31889014164035, 40.15859479832852 35.31889014164035, 40.15859479832852 35.32007591239135, 40.15698466906854 35.32007591239135, 40.15698466906854 35.31889014164035))",ezzor_40.15778973369853_35.31948302701585.jpg,1
POINT (40.15939986295849 35.31948302701585),"POLYGON ((40.15859479832851 35.31889014164035, 40.16020492758848 35.31889014164035, 40.16020492758848 35.32007591239135, 40.15859479832851 35.32007591239135, 40.15859479832851 35.31889014164035))",ezzor_40.159399862958495_35.31948302701585.jpg,1
POINT (40.16100999221846 35.31948302701585),"POLYGON ((40.16020492758847 35.31889014164035, 40.16181505684845 35.31889014164035, 40.16181505684845 35.32007591239135, 40.16020492758847 35.32007591239135, 40.16020492758847 35.31889014164035))",ezzor_40.16100999221846_35.31948302701585.jpg,1
POINT (40.16262012147843 35.31948302701585),"POLYGON ((40.16181505684844 35.31889014164035, 40.16342518610841 35.31889014164035, 40.16342518610841 35.32007591239135, 40.16181505684844 35.32007591239135, 40.16181505684844 35.31889014164035))",ezzor_40.162620121478426_35.31948302701585.jpg,1
POINT (40.16423025073839 35.31948302701585),"POLYGON ((40.16342518610841 35.31889014164035, 40.16503531536838 35.31889014164035, 40.16503531536838 35.32007591239135, 40.16342518610841 35.32007591239135, 40.16342518610841 35.31889014164035))",ezzor_40.16423025073839_35.31948302701585.jpg,1
POINT (40.16584037999836 35.31948302701585),"POLYGON ((40.16503531536837 35.31889014164035, 40.16664544462834 35.31889014164035, 40.16664544462834 35.32007591239135, 40.16503531536837 35.32007591239135, 40.16503531536837 35.31889014164035))",ezzor_40.16584037999836_35.31948302701585.jpg,0
POINT (40.16745050925832 35.31948302701585),"POLYGON ((40.16664544462834 35.31889014164035, 40.16825557388831 35.31889014164035, 40.16825557388831 35.32007591239135, 40.16664544462834 35.32007591239135, 40.16664544462834 35.31889014164035))",ezzor_40.16745050925832_35.31948302701585.jpg,0
POINT (40.16906063851829 35.31948302701585),"POLYGON ((40.1682555738883 35.31889014164035, 40.16986570314828 35.31889014164035, 40.16986570314828 35.32007591239135, 40.1682555738883 35.32007591239135, 40.1682555738883 35.31889014164035))",ezzor_40.16906063851829_35.31948302701585.jpg,0
POINT (40.09016430477997 35.32066879776684),"POLYGON ((40.08935924014998 35.32007591239134, 40.09096936940995 35.32007591239134, 40.09096936940995 35.32126168314233, 40.08935924014998 35.32126168314233, 40.08935924014998 35.32007591239134))",ezzor_40.09016430477997_35.320668797766835.jpg,0
POINT (40.09177443403993 35.32066879776684),"POLYGON ((40.09096936940995 35.32007591239134, 40.09257949866992 35.32007591239134, 40.09257949866992 35.32126168314233, 40.09096936940995 35.32126168314233, 40.09096936940995 35.32007591239134))",ezzor_40.091774434039934_35.320668797766835.jpg,0
POINT (40.0933845632999 35.32066879776684),"POLYGON ((40.09257949866991 35.32007591239134, 40.09418962792989 35.32007591239134, 40.09418962792989 35.32126168314233, 40.09257949866991 35.32126168314233, 40.09257949866991 35.32007591239134))",ezzor_40.0933845632999_35.320668797766835.jpg,0
POINT (40.09499469255987 35.32066879776684),"POLYGON ((40.09418962792988 35.32007591239134, 40.09579975718985 35.32007591239134, 40.09579975718985 35.32126168314233, 40.09418962792988 35.32126168314233, 40.09418962792988 35.32007591239134))",ezzor_40.094994692559865_35.320668797766835.jpg,0
POINT (40.09660482181983 35.32066879776684),"POLYGON ((40.09579975718984 35.32007591239134, 40.09740988644982 35.32007591239134, 40.09740988644982 35.32126168314233, 40.09579975718984 35.32126168314233, 40.09579975718984 35.32007591239134))",ezzor_40.09660482181983_35.320668797766835.jpg,0
POINT (40.0982149510798 35.32066879776684),"POLYGON ((40.09740988644981 35.32007591239134, 40.09902001570978 35.32007591239134, 40.09902001570978 35.32126168314233, 40.09740988644981 35.32126168314233, 40.09740988644981 35.32007591239134))",ezzor_40.0982149510798_35.320668797766835.jpg,0
POINT (40.09982508033976 35.32066879776684),"POLYGON ((40.09902001570978 35.32007591239134, 40.10063014496975 35.32007591239134, 40.10063014496975 35.32126168314233, 40.09902001570978 35.32126168314233, 40.09902001570978 35.32007591239134))",ezzor_40.09982508033976_35.320668797766835.jpg,0
POINT (40.10143520959973 35.32066879776684),"POLYGON ((40.10063014496974 35.32007591239134, 40.10224027422971 35.32007591239134, 40.10224027422971 35.32126168314233, 40.10063014496974 35.32126168314233, 40.10063014496974 35.32007591239134))",ezzor_40.10143520959973_35.320668797766835.jpg,0
