label,geometry
1,POINT (37.19559845800006 36.22221839700006)
0,POINT (37.19596904500008 36.22223114200006)
0,POINT (37.19587875400003 36.22270201500004)
1,POINT (37.19694604300008 36.22448541000006)
1,POINT (37.19589531600008 36.22505628400006)
1,POINT (37.19645430300005 36.22378753200007)
1,POINT (37.19720179500007 36.22373082700005)
1,POINT (37.19722135800004 36.22345565100005)
0,POINT (37.19686800900007 36.22346105800005)
1,POINT (37.19658796900006 36.22354269700008)
0,POINT (37.19533340900006 36.22337709800007)
0,POINT (37.19658133800004 36.22363919100007)
0,POINT (37.19707987100008 36.22346425100005)
0,POINT (37.19648109500008 36.22319764300005)
0,POINT (37.19409259100007 36.22376621200004)
0,POINT (37.19681642000006 36.22513099000008)
0,POINT (37.19597902100008 36.22640985400005)
0,POINT (37.19660865600008 36.22648732200008)
0,POINT (37.19731845800004 36.22595781300004)
0,POINT (37.19654620000006 36.22728417000008)
0,POINT (37.19437272700009 36.22598493500004)
0,POINT (37.19767394200005 36.22682177800004)
0,POINT (37.19449736800004 36.22786144400004)
0,POINT (37.19424417900007 36.22811878200008)
0,POINT (37.19473840900008 36.22736422700007)
0,POINT (37.19509284000009 36.22923347000005)
0,POINT (37.19528101900005 36.22853869100004)
0,POINT (37.19415397900008 36.22954485600008)
0,POINT (37.19633458700008 36.23072972200004)
0,POINT (37.19828219200008 36.23206487400006)
0,POINT (37.19876643200007 36.23232259500008)
1,POINT (37.19604731700008 36.23362319100005)
1,POINT (37.19604087200008 36.23351934600004)
1,POINT (37.19605825900004 36.23372352700005)
1,POINT (37.19620960300006 36.23347896000007)
1,POINT (37.19622487800007 36.23358293900009)
1,POINT (37.19622249500009 36.23368665100008)
1,POINT (37.19600191800004 36.23386935600007)
1,POINT (37.19621764700008 36.23389765200005)
1,POINT (37.19619793500004 36.23398679300004)
1,POINT (37.19598662000004 36.23395856400003)
0,POINT (37.19616947600008 36.23407222500003)
0,POINT (37.19598259300005 36.23413380200009)
0,POINT (37.19603075200007 36.23338324700006)
0,POINT (37.19641412000004 36.23361083500004)
0,POINT (37.19638543800005 36.23351380900004)
0,POINT (37.19648218000009 36.23391595100009)
0,POINT (37.19531349800008 36.23404142500004)
1,POINT (37.19426215500005 36.23732046200007)
1,POINT (37.19412352200004 36.23720388800007)
1,POINT (37.19411680400009 36.23730395700005)
1,POINT (37.19426862700004 36.23723112100004)
1,POINT (37.19445688900004 36.23730193700004)
0,POINT (37.19414839200005 36.23708262700006)
0,POINT (37.19461754100007 36.23722923400004)
0,POINT (37.19459667500007 36.23736844200005)
0,POINT (37.19444493400005 36.23743770200008)
0,POINT (37.19490144400004 36.23736588700007)
1,POINT (37.19508603300005 36.23740444800006)
1,POINT (37.19510698100004 36.23726166300008)
0,POINT (37.19492557300003 36.23727681300005)
1,POINT (37.19474998200008 36.23895917900006)
1,POINT (37.19486942400005 36.23895024900008)
0,POINT (37.19475744000005 36.23882692300003)
0,POINT (37.19489445800008 36.23882183600006)
0,POINT (37.19484170700008 36.24073143900006)
0,POINT (37.19290287200005 36.24035156200006)
1,POINT (37.19607038100008 36.24088234600003)
0,POINT (37.19306233500004 36.24109809700008)
0,POINT (37.19361563000007 36.24334598600007)
0,POINT (37.19552187400006 36.24284171100004)
0,POINT (37.19590369900004 36.24333043700005)
0,POINT (37.19556268300005 36.24337180100008)
0,POINT (37.19681639600009 36.24301149200005)
0,POINT (37.19636740400006 36.24352346300009)
0,POINT (37.19797141100008 36.24271765600008)
0,POINT (37.19811937600008 36.24204373200007)
0,POINT (37.19416630200004 36.25434444900009)
0,POINT (37.19508784300007 36.25825427900008)
0,POINT (37.19251128400003 36.25946033600007)
1,POINT (37.19658286200007 36.26047343200008)
1,POINT (37.19711233200007 36.26069248900006)
0,POINT (37.19775995400005 36.25961468700007)
0,POINT (37.19294150700006 36.26360244500006)
0,POINT (37.20178541900009 36.26938467400004)
1,POINT (37.20302917600009 36.26831938600009)
1,POINT (37.20272803600005 36.26854382100004)
1,POINT (37.20319857200008 36.26786758700007)
1,POINT (37.20216828700006 36.26752296800004)
1,POINT (37.20226481200007 36.26716666800007)
1,POINT (37.20368919100008 36.26785707200008)
1,POINT (37.20349029400006 36.26786123800008)
1,POINT (37.20401259300007 36.26704625600007)
1,POINT (37.20134679000006 36.26847654300008)
1,POINT (37.20222801800008 36.26838604800008)
1,POINT (37.20251615100005 36.26680196300003)
1,POINT (37.20212715800005 36.26738998200005)
1,POINT (37.20318835600006 36.26773506600006)
1,POINT (37.20409026300007 36.26770568600006)
1,POINT (37.20406302000004 36.26793066000005)
1,POINT (37.20438995300009 36.26657969100006)
1,POINT (37.20271660300006 36.26672984800007)
1,POINT (37.20267724600006 36.26709774100004)
0,POINT (37.20235106500007 36.26764377500007)
0,POINT (37.20235129900004 36.26782623200006)
0,POINT (37.20180905400008 36.26816151900005)
0,POINT (37.20168587600006 36.26833138700005)
0,POINT (37.20321499000005 36.26830786900007)
0,POINT (37.20296363900007 36.26886576100009)
1,POINT (37.20359264800004 36.26686464900007)
1,POINT (37.20308116400008 36.26720756000009)
1,POINT (37.20219351900005 36.26680784500007)
1,POINT (37.20240117600008 36.26661420300007)
1,POINT (37.20258669600008 36.26738615800008)
0,POINT (37.20375225600009 36.26761117000007)
0,POINT (37.20317830300007 36.26759539100004)
0,POINT (37.20261373600005 36.26794108000007)
0,POINT (37.20402519400005 36.26688187900004)
1,POINT (37.20414403000007 36.26670836600005)
1,POINT (37.20426712400007 36.26634888500007)
1,POINT (37.20450674600005 36.26630239900004)
0,POINT (37.20359364700005 36.26643536200004)
1,POINT (37.20200102100006 36.26653305900004)
1,POINT (37.20186664800008 36.26661332100008)
1,POINT (37.20220057100005 36.26650028400007)
1,POINT (37.20396093100004 36.26640868200008)
1,POINT (37.20408747300007 36.26570581100009)
1,POINT (37.20402097000004 36.26610191700007)
1,POINT (37.20414912900009 36.26590707800005)
1,POINT (37.20453571200005 36.26580913600009)
1,POINT (37.20477950300005 36.26577344400005)
1,POINT (37.20474697300006 36.26507176200005)
1,POINT (37.20521752400003 36.26574424400008)
1,POINT (37.20425627700007 36.26547223000006)
1,POINT (37.20396506300006 36.26526393800009)
1,POINT (37.20503361300007 36.26509395300008)
1,POINT (37.20499010200007 36.26525786500008)
0,POINT (37.20521427000006 36.26492136600007)
0,POINT (37.20540529200008 36.26584007800005)
0,POINT (37.20338536500009 36.26607805800006)
0,POINT (37.20195179900008 36.26636775300005)
0,POINT (37.20215978300007 36.26615980700007)
0,POINT (37.20223689600004 36.26626471400004)
0,POINT (37.20370950200004 36.26716333800005)
0,POINT (37.20372912600004 36.26727095900009)
1,POINT (37.20613771500007 36.26684561900004)
1,POINT (37.20553861400003 36.26541942300008)
1,POINT (37.20554898700004 36.26554530100009)
1,POINT (37.20523716500009 36.26507912100004)
0,POINT (37.20551889500007 36.26531588800009)
0,POINT (37.20641733500008 36.26601625200004)
0,POINT (37.20574082900004 36.26662143500005)
1,POINT (37.20596724600006 36.26747389700006)
1,POINT (37.20595808800005 36.26735927900006)
1,POINT (37.20440115700006 36.26744084900008)
1,POINT (37.20443026300006 36.26771317700008)
1,POINT (37.20516391600006 36.26757155200005)
1,POINT (37.20433199900009 36.26814577400006)
1,POINT (37.20430005400004 36.26799742300005)
1,POINT (37.20334079000008 36.26795916200007)
1,POINT (37.20323490700008 36.26795280100004)
0,POINT (37.20290406400005 36.26799552900007)
0,POINT (37.20133599800005 36.26804827100005)
0,POINT (37.20141351400008 36.26826408800008)
0,POINT (37.20180561500007 36.26863250700006)
0,POINT (37.20311535700006 36.26648660800004)
0,POINT (37.20504465100004 36.26403278700008)
1,POINT (37.20046601500007 36.26604488900006)
0,POINT (37.20066989800006 36.26601576000007)
1,POINT (37.20420392700004 36.26332135500007)
0,POINT (37.20238721900006 36.25565962700006)
0,POINT (37.20156709800006 36.24249273200007)
0,POINT (37.20173486300007 36.24249525400006)
0,POINT (37.20190614100005 36.24253718200004)
0,POINT (37.20207333300004 36.24256473900004)
0,POINT (37.20140333800003 36.24250815700009)
0,POINT (37.20121358100005 36.24250172500007)
0,POINT (37.20087347200007 36.24250376500004)
0,POINT (37.20089899000004 36.24235389200004)
0,POINT (37.20096253100007 36.24208653300008)
0,POINT (37.20145074800007 36.24121022600008)
0,POINT (37.20149611500005 36.24135043200005)
0,POINT (37.20045813100006 36.24154947100004)
0,POINT (37.20027164300006 36.24159317300007)
0,POINT (37.19923245600006 36.24242182700004)
0,POINT (37.19937340300004 36.24243825900004)
0,POINT (37.19955956600006 36.24240886400008)
0,POINT (37.20171192500004 36.23867768400004)
1,POINT (37.20055360100008 36.23795048000005)
1,POINT (37.20039992400007 36.23792455700004)
1,POINT (37.19959716300008 36.23763819800007)
1,POINT (37.19967465700006 36.23772522500008)
1,POINT (37.19969320700005 36.23754543500007)
1,POINT (37.19955300600009 36.23749681700008)
0,POINT (37.19946814500008 36.23753847000006)
0,POINT (37.19936562500004 36.23757985700007)
0,POINT (37.19943780200003 36.23770615700005)
0,POINT (37.19978786700005 36.23765418600004)
0,POINT (37.19971296800009 36.23783909000008)
0,POINT (37.19989731500004 36.23788837300009)
0,POINT (37.19985522000007 36.23779830100005)
0,POINT (37.19979323700005 36.23799771000006)
0,POINT (37.20073184000006 36.23789377500009)
0,POINT (37.20059637700007 36.23771548400003)
0,POINT (37.20249879100004 36.23613634600008)
0,POINT (37.20077321300005 36.23647411700006)
0,POINT (37.20032001900006 36.23601653000009)
0,POINT (37.20414616800008 36.23149479300008)
0,POINT (37.20363206900004 36.23157651200006)
0,POINT (37.20199976000004 36.23189543000007)
0,POINT (37.20170252000008 36.23041343900007)
1,POINT (37.20504840800004 36.22737627800007)
1,POINT (37.20521687600007 36.22753979600009)
1,POINT (37.20531321700008 36.22772941900007)
0,POINT (37.20532273100008 36.22754496100004)
0,POINT (37.20542342100003 36.22773751200009)
0,POINT (37.20544166500008 36.22755747800005)
1,POINT (37.20563751500003 36.22698657900008)
1,POINT (37.20577842000006 36.22700371800005)
1,POINT (37.20577778300009 36.22714752600007)
1,POINT (37.20563212100006 36.22714534100004)
1,POINT (37.20551343300008 36.22712209500008)
1,POINT (37.20513113100009 36.22684804400006)
1,POINT (37.20510669000004 36.22695142600008)
1,POINT (37.20488607400006 36.22636497600007)
0,POINT (37.20477572500005 36.22636332000008)
0,POINT (37.20482468600005 36.22653935400007)
1,POINT (37.20493945000004 36.22654107700004)
0,POINT (37.20555209300005 36.22639643400004)
0,POINT (37.20585420900005 36.22689466700007)
0,POINT (37.20599292400004 36.22700765100006)
1,POINT (37.20586598200003 36.22715242600009)
0,POINT (37.20595060000005 36.22715941900009)
0,POINT (37.20580181600008 36.22725521300003)
0,POINT (37.20572107300006 36.22742643900006)
0,POINT (37.20553902000006 36.22774139300009)
0,POINT (37.20234906900004 36.22512482400003)
0,POINT (37.20204080700006 36.22451056400007)
0,POINT (37.20202533700007 36.22422199600004)
1,POINT (37.20428114500004 36.22366200800008)
1,POINT (37.20449717700006 36.22367598400007)
1,POINT (37.20461651300008 36.22367062000006)
1,POINT (37.20478119700005 36.22369026300004)
1,POINT (37.20438658800003 36.22349186900004)
1,POINT (37.20425417400008 36.22348988100003)
1,POINT (37.20469723800005 36.22350010900004)
1,POINT (37.20494280900004 36.22368982700004)
0,POINT (37.20477500300007 36.22349769900006)
0,POINT (37.20414832200004 36.22367790200008)
0,POINT (37.20414652500006 36.22356339400005)
0,POINT (37.20411808200004 36.22345564100004)
0,POINT (37.20503893200004 36.22369556300004)
0,POINT (37.20428563900003 36.22385168500006)
0,POINT (37.20448842900004 36.22386546200005)
0,POINT (37.20439770000007 36.22397142600005)
0,POINT (37.20427419400005 36.22396599500007)
1,POINT (37.20548293200005 36.22420594200008)
0,POINT (37.20527744100008 36.22334424900004)
1,POINT (37.20499185200003 36.22270316100008)
0,POINT (37.20206583600009 36.22322447100004)
0,POINT (37.20147578100006 36.22315478300004)
1,POINT (37.20508364100004 36.22177795500005)
0,POINT (37.20464349800005 36.22133131200007)
1,POINT (37.20471191100006 36.22123574500006)
1,POINT (37.20483982600007 36.22124124200008)
1,POINT (37.20392292600008 36.22117739400005)
1,POINT (37.20387349100008 36.22129256400007)
0,POINT (37.20368671100005 36.22127401800009)
1,POINT (37.20493132000007 36.22063801000007)
1,POINT (37.20513060400009 36.22065030200008)
1,POINT (37.20445535500005 36.21971143900004)
1,POINT (37.20446655300009 36.21960785800007)
1,POINT (37.20460770600005 36.21961355400003)
1,POINT (37.20460084000007 36.21972077700008)
1,POINT (37.20476487800005 36.21988422900006)
1,POINT (37.20492360500003 36.21989376600004)
1,POINT (37.20455098600007 36.21900452000006)
1,POINT (37.20455335700007 36.21890080700007)
1,POINT (37.20476798600004 36.21897557900007)
1,POINT (37.20237036500004 36.21898608300006)
1,POINT (37.20226443900009 36.21898449100007)
1,POINT (37.20213677400005 36.21896826200009)
0,POINT (37.20230538300007 36.21912463100006)
0,POINT (37.20612630500005 36.21942883800006)
1,POINT (37.20618335200004 36.21925081600006)
0,POINT (37.20632336500006 36.21949976600007)
0,POINT (37.20629934000004 36.21977845500004)
1,POINT (37.20303536500006 36.21790134500009)
1,POINT (37.20316180200007 36.21797121800006)
0,POINT (37.20385194200009 36.21791003100009)
0,POINT (37.20224788800004 36.21777861000004)
0,POINT (37.20232594500004 36.21764741400006)
0,POINT (37.20237637600007 36.21756588800008)
0,POINT (37.20177293400008 36.21769712800005)
0,POINT (37.20057527300008 36.21755669900006)
0,POINT (37.20025530200007 36.21745529200007)
0,POINT (37.20387860300008 36.21655096400008)
0,POINT (37.20426902100007 36.21743332400007)
0,POINT (37.20427654100007 36.21729749000008)
1,POINT (37.20236344700004 36.21542990000006)
0,POINT (37.20224445000008 36.21542095700005)
0,POINT (37.20247827500009 36.21542804800004)
0,POINT (37.20421680300007 36.21624121700006)
0,POINT (37.20436563000004 36.21687667700007)
0,POINT (37.20402473400009 36.21672488000007)
0,POINT (37.20380177300007 36.21682170400004)
0,POINT (37.19972604500003 36.21569791000007)
0,POINT (37.20566128100006 36.21523971300007)
0,POINT (37.20544718500008 36.21521932900004)
0,POINT (37.21128754200004 36.21593930500006)
0,POINT (37.21026776200006 36.21651792600005)
0,POINT (37.21022404900009 36.21669257200006)
0,POINT (37.21025148000007 36.21626367700009)
0,POINT (37.21037938800004 36.21626916800005)
0,POINT (37.20805540500004 36.21634528400006)
0,POINT (37.20822312300004 36.21654098400006)
0,POINT (37.20818251300005 36.21677291600008)
0,POINT (37.20834361700008 36.21706511000008)
0,POINT (37.20829254000006 36.21717524900004)
0,POINT (37.20825101000008 36.21880241100007)
0,POINT (37.20861251300005 36.21882571300006)
0,POINT (37.20907421400005 36.21871456700006)
0,POINT (37.21147429000007 36.21878982600003)
1,POINT (37.20970266700004 36.22581466800006)
0,POINT (37.20946087900006 36.22576811900007)
1,POINT (37.20771695400003 36.22548942800006)
1,POINT (37.20785442800008 36.22515376800004)
1,POINT (37.20794278800008 36.22515151400006)
1,POINT (37.20812830900007 36.22445166300008)
0,POINT (37.20792673700004 36.22430697300007)
1,POINT (37.20772947000006 36.22579227500006)
0,POINT (37.20776143500007 36.22593943400005)
0,POINT (37.20817585700007 36.22596710700009)
1,POINT (37.20969417700007 36.22599341900008)
1,POINT (37.20957491800004 36.22599521100005)
0,POINT (37.20945999200006 36.22600064600005)
1,POINT (37.20981491400005 36.22612044000005)
0,POINT (37.20996082000005 36.22611189000008)
0,POINT (37.21000889600003 36.22632726200004)
0,POINT (37.21016510900006 36.22644765900009)
0,POINT (37.21023915600006 36.22629851000005)
0,POINT (37.21050506800009 36.22644916800004)
0,POINT (37.20915901800004 36.22583872900009)
0,POINT (37.20917186200006 36.22604999600009)
0,POINT (37.20904748900006 36.22511439500005)
0,POINT (37.20898218700006 36.22526725200004)
0,POINT (37.20892014700007 36.22527705600004)
0,POINT (37.20934927600007 36.22524055000008)
0,POINT (37.20924529900009 36.22515313200006)
0,POINT (37.20934511700005 36.22542294200008)
0,POINT (37.20937757400009 36.22554864200004)
0,POINT (37.20827209500004 36.22465201300008)
0,POINT (37.20725182500007 36.22427897300008)
0,POINT (37.20753847500004 36.22410081300006)
0,POINT (37.20808653400007 36.22427001400007)
0,POINT (37.20811114000009 36.22435266600007)
0,POINT (37.20776810700005 36.22549234100006)
0,POINT (37.20782548900007 36.22549320000007)
1,POINT (37.21008550500005 36.22715052800004)
1,POINT (37.21038348300004 36.22713423700009)
0,POINT (37.20981685700008 36.22719730900008)
1,POINT (37.21111493700005 36.22758879300005)
0,POINT (37.21106696700008 36.22775622000006)
1,POINT (37.21124385500008 36.22774455600006)
1,POINT (37.21008313200008 36.22791322500007)
1,POINT (37.20605440700007 36.22837519400008)
0,POINT (37.20995040500009 36.22966781200006)
0,POINT (37.20995302600005 36.22974655700006)
0,POINT (37.20980661300007 36.22958337700004)
0,POINT (37.20993568400007 36.22953880000006)
0,POINT (37.21018730300005 36.22973575300006)
